Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Timestamp,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label,Age,Gender,City,Profession,Monthly_Income_PKR,Account_Type,Account_Age_Years
TXN_43777,USER_7170,17810.8,POS,2023-09-27 10:07:00,12738972.4,Laptop,Peshawar,Restaurants,0,0,14,41322.4,1,Amex,98,2377.4,PIN,0.594,0,0,60,Female,Islamabad,Doctor,221000,Current,0.6
TXN_28413,USER_9151,42338.8,ATM Withdrawal,2023-12-30 19:18:00,5662501.6,Mobile,Karachi,Clothing,0,0,4,17150.0,0,Visa,146,2854.36,Password,0.7618,0,0,47,Female,Peshawar,Business Owner,959000,Salary,12.0
TXN_27273,USER_4259,35089.6,ATM Withdrawal,2023-12-24 11:50:00,19188934.8,Tablet,Karachi,Electronics,0,0,8,44324.0,2,Mastercard,163,4905.1,Biometric,0.2281,0,0,65,Female,Sialkot,Housewife,0,Current,12.9
TXN_26862,USER_4432,36148.0,Bank Transfer,2023-01-22 07:13:00,18398562.0,Mobile,Lahore,Electronics,0,0,12,86962.4,2,Amex,80,2516.44,Password,0.2979,1,0,43,Female,Islamabad,Government Employee,77000,Savings,6.7
TXN_13778,USER_2983,28991.2,POS,2023-06-05 14:44:00,17170991.6,Mobile,Peshawar,Travel,0,0,4,59208.8,0,Mastercard,134,3977.72,OTP,0.8584,1,1,55,Female,Sialkot,Housewife,0,Savings,5.7
TXN_8685,USER_9498,23108.4,Bank Transfer,2023-07-03 07:55:00,20436052.0,Tablet,Karachi,Electronics,0,0,8,62221.6,2,Mastercard,165,2011.63,OTP,0.0638,1,0,37,Female,Quetta,Teacher,112000,Current,8.7
TXN_47714,USER_4750,25681.6,Bank Transfer,2023-06-18 18:12:00,3148527.2,Laptop,Rawalpindi,Clothing,0,1,2,87799.6,2,Visa,99,565.73,Password,0.9834,0,1,19,Male,Lahore,Teacher,116000,Salary,13.9
TXN_14990,USER_2123,940.8,Online,2023-12-12 15:22:00,22471999.2,Laptop,Peshawar,Clothing,0,0,12,81706.8,2,Visa,232,2708.02,OTP,0.6849,0,0,39,Female,Islamabad,Teacher,107000,Salary,6.2
TXN_9039,USER_3329,1360.8,Bank Transfer,2023-12-24 12:38:00,21641004.0,Mobile,Peshawar,Groceries,0,1,7,9956.8,3,Visa,163,4634.53,PIN,0.9522,0,1,66,Female,Multan,Housewife,25000,Salary,2.3
TXN_13636,USER_4927,18211.2,ATM Withdrawal,2023-12-04 11:23:00,24190132.4,Tablet,Peshawar,Electronics,0,0,4,113710.8,2,Mastercard,222,4010.56,Biometric,0.1046,1,0,56,Male,Quetta,Shopkeeper,227000,Current,5.6
TXN_16208,USER_3831,79178.4,ATM Withdrawal,2023-02-16 22:43:00,17872640.8,Tablet,Rawalpindi,Clothing,0,0,7,39152.4,3,Amex,234,3567.85,OTP,0.8139,0,0,35,Female,Faisalabad,Driver,37000,Salary,2.4
TXN_23035,USER_5612,627.2,Bank Transfer,2023-03-06 04:47:00,13793424.4,Laptop,Lahore,Travel,0,0,7,36909.6,0,Visa,3,3119.42,OTP,0.4598,0,0,29,Male,Hyderabad,Freelancer,268000,Salary,10.1
TXN_14609,USER_2244,36052.8,Bank Transfer,2023-08-02 23:00:00,146115.2,Laptop,Rawalpindi,Restaurants,0,0,13,79013.2,1,Discover,159,2691.14,PIN,0.5311,0,0,18,Female,Faisalabad,Engineer,226000,Current,12.4
TXN_11170,USER_1362,3810.8,Bank Transfer,2023-03-21 07:29:00,23173631.6,Laptop,Rawalpindi,Clothing,0,0,6,110840.8,0,Visa,26,3431.6,Password,0.1791,0,0,60,Female,Lahore,Freelancer,225000,Savings,10.8
TXN_48108,USER_4135,5583.2,Bank Transfer,2023-12-04 00:07:00,15994087.2,Laptop,Peshawar,Groceries,0,0,14,7666.4,4,Amex,119,4976.65,Biometric,0.2083,0,1,47,Female,Rawalpindi,Student,31000,Current,12.2
TXN_21831,USER_4343,19.6,Bank Transfer,2023-11-05 22:22:00,3964262.4,Laptop,Islamabad,Electronics,0,0,7,103163.2,2,Amex,28,1915.3,Biometric,0.4502,1,0,35,Female,Peshawar,Salaried Employee,147000,Savings,5.8
TXN_46599,USER_1146,2357.6,Online,2023-09-24 06:27:00,12608621.2,Laptop,Lahore,Electronics,0,0,6,74922.4,2,Visa,174,1293.2,OTP,0.8902,0,1,37,Male,Hyderabad,Shopkeeper,108000,Savings,6.0
TXN_28842,USER_6882,16282.0,Online,2023-11-27 07:11:00,12347540.8,Mobile,Lahore,Travel,0,0,4,77666.4,2,Amex,191,3772.62,PIN,0.3714,0,0,53,Female,Multan,Government Employee,121000,Salary,3.8
TXN_6506,USER_8610,33126.8,ATM Withdrawal,2023-09-07 22:55:00,11030908.0,Laptop,Karachi,Travel,0,0,4,16461.2,1,Mastercard,231,2382.24,Password,0.0157,0,0,36,Female,Islamabad,Housewife,0,Current,14.3
TXN_37243,USER_3683,37060.8,ATM Withdrawal,2023-03-14 03:49:00,24916564.4,Mobile,Peshawar,Clothing,0,0,13,16167.2,1,Visa,133,1651.2,Password,0.7129,1,0,61,Male,Rawalpindi,Freelancer,352000,Salary,12.2
TXN_8366,USER_6559,13230.0,Bank Transfer,2023-02-06 08:46:00,18048951.2,Laptop,Rawalpindi,Travel,0,0,2,101598.0,0,Mastercard,56,3190.47,PIN,0.4886,1,0,19,Female,Multan,Engineer,121000,Salary,4.3
TXN_25909,USER_7397,18435.2,ATM Withdrawal,2023-01-25 23:12:00,15542100.0,Mobile,Islamabad,Restaurants,0,0,7,32132.8,3,Mastercard,87,3996.63,Biometric,0.5717,1,0,20,Female,Islamabad,Teacher,64000,Current,11.0
TXN_23232,USER_5546,139344.8,POS,2023-05-15 05:06:00,7736934.8,Tablet,Peshawar,Restaurants,0,0,8,102900.0,1,Mastercard,25,2856.87,OTP,0.048,1,0,35,Male,Faisalabad,Government Employee,120000,Current,12.2
TXN_17096,USER_5958,13053.6,Bank Transfer,2023-11-04 12:43:00,8066167.2,Tablet,Rawalpindi,Clothing,0,0,10,79259.6,4,Mastercard,3,3699.13,Biometric,0.4576,0,1,52,Male,Rawalpindi,Retired,95000,Salary,2.7
TXN_45362,USER_5901,10127.6,Online,2023-09-01 14:19:00,20816857.6,Mobile,Peshawar,Clothing,0,0,10,48829.2,0,Amex,54,4538.13,Password,0.0708,0,0,31,Female,Islamabad,Business Owner,586000,Salary,10.9
TXN_3936,USER_6509,1075.2,Bank Transfer,2023-12-13 14:35:00,24215707.6,Mobile,Lahore,Travel,0,0,14,108449.6,0,Visa,207,4375.95,PIN,0.9273,0,1,68,Female,Islamabad,Salaried Employee,147000,Salary,2.6
TXN_10176,USER_9733,2643.2,POS,2023-03-07 00:26:00,10080714.0,Tablet,Islamabad,Electronics,0,0,1,134562.4,2,Visa,13,2265.07,Biometric,0.5596,1,0,65,Female,Quetta,Teacher,65000,Salary,4.4
TXN_2804,USER_8938,11169.2,Bank Transfer,2023-11-17 07:42:00,18198913.6,Laptop,Karachi,Groceries,0,0,14,4933.6,3,Amex,107,1966.98,Biometric,0.5477,1,0,47,Male,Sialkot,Salaried Employee,135000,Salary,12.7
TXN_8043,USER_6279,29248.8,POS,2023-01-26 10:24:00,21426409.2,Tablet,Islamabad,Groceries,0,1,2,26177.2,4,Visa,18,504.01,Biometric,0.5138,1,1,49,Male,Islamabad,Government Employee,94000,Savings,6.6
TXN_12703,USER_2545,1195.6,Bank Transfer,2023-02-27 09:56:00,605878.0,Tablet,Lahore,Electronics,0,0,1,3642.8,4,Discover,207,1112.59,OTP,0.6082,0,1,54,Female,Multan,Driver,57000,Savings,7.0
TXN_3046,USER_6085,5572.0,ATM Withdrawal,2023-07-27 15:07:00,9384751.6,Tablet,Karachi,Electronics,0,1,11,40219.2,2,Mastercard,184,2558.82,Biometric,0.6566,0,0,36,Male,Islamabad,Government Employee,127000,Current,2.7
TXN_33959,USER_9201,25300.8,POS,2023-03-03 12:50:00,24693334.4,Tablet,Islamabad,Travel,0,0,13,88746.0,2,Discover,55,2469.24,OTP,0.7759,0,0,20,Female,Karachi,Business Owner,994000,Current,5.4
TXN_48110,USER_7923,91792.4,Online,2023-08-16 16:16:00,11282790.4,Laptop,Lahore,Groceries,1,0,6,12628.0,4,Visa,194,544.97,PIN,0.933,0,1,33,Male,Quetta,Student,36000,Salary,13.8
TXN_7077,USER_3838,34255.2,POS,2023-04-10 01:15:00,25307984.8,Mobile,Lahore,Restaurants,0,0,4,23564.8,1,Discover,192,3987.89,Password,0.6922,0,0,32,Female,Peshawar,Shopkeeper,173000,Current,13.6
TXN_22459,USER_2259,27773.2,Bank Transfer,2023-07-21 09:25:00,19545666.0,Mobile,Rawalpindi,Travel,0,0,12,68037.2,3,Discover,186,4830.92,Biometric,0.5516,0,0,54,Female,Sialkot,Government Employee,126000,Salary,10.4
TXN_28570,USER_6640,47107.2,Bank Transfer,2023-12-24 05:34:00,1556853.2,Mobile,Lahore,Travel,0,0,1,58374.4,0,Visa,65,2964.88,Password,0.7511,0,0,53,Female,Islamabad,Engineer,140000,Savings,3.0
TXN_17335,USER_8720,7683.2,Bank Transfer,2023-07-18 17:43:00,23473713.2,Tablet,Lahore,Restaurants,0,1,6,20577.2,4,Amex,8,3762.13,OTP,0.5496,1,1,49,Male,Peshawar,Government Employee,141000,Savings,1.1
TXN_8728,USER_3198,70123.2,ATM Withdrawal,2023-04-22 10:06:00,13409701.2,Laptop,Islamabad,Travel,0,0,11,17724.0,1,Mastercard,224,853.41,Password,0.4427,0,0,25,Male,Islamabad,Salaried Employee,87000,Salary,14.7
TXN_39448,USER_9282,22078.0,Bank Transfer,2023-09-17 03:16:00,11078272.8,Tablet,Peshawar,Restaurants,0,1,4,98075.6,4,Mastercard,63,384.81,Biometric,0.7667,0,1,47,Female,Sialkot,Retired,54000,Current,4.2
TXN_14801,USER_4742,42624.4,ATM Withdrawal,2023-08-18 07:26:00,11555236.0,Laptop,Peshawar,Restaurants,0,0,1,35238.0,3,Discover,199,1664.51,PIN,0.8544,1,1,28,Female,Islamabad,Driver,46000,Salary,5.0
TXN_32076,USER_8885,36072.4,Online,2023-06-20 08:46:00,24844041.6,Laptop,Lahore,Groceries,0,0,6,81552.8,2,Discover,162,2263.25,PIN,0.909,0,1,30,Male,Quetta,Student,26000,Savings,1.4
TXN_43911,USER_7311,3217.2,Online,2023-09-07 23:24:00,14781404.4,Tablet,Rawalpindi,Clothing,0,0,10,81670.4,1,Amex,157,3266.42,PIN,0.6985,0,0,47,Female,Sialkot,Housewife,10000,Current,14.6
TXN_33236,USER_5159,51965.2,ATM Withdrawal,2023-11-06 20:05:00,27840817.2,Tablet,Peshawar,Restaurants,0,0,11,135814.0,0,Amex,208,1645.2,OTP,0.1872,1,0,45,Male,Faisalabad,Engineer,200000,Savings,11.9
TXN_13012,USER_6952,32796.4,POS,2023-04-02 14:08:00,13601128.8,Tablet,Islamabad,Electronics,0,0,12,104837.6,3,Mastercard,137,3106.35,OTP,0.5153,1,0,53,Female,Hyderabad,Teacher,66000,Savings,6.5
TXN_26558,USER_1121,2240.0,POS,2023-12-20 14:37:00,2240506.8,Laptop,Islamabad,Clothing,0,1,2,76832.0,0,Mastercard,132,3516.28,Password,0.8052,0,0,39,Female,Peshawar,Teacher,103000,Current,12.3
TXN_22483,USER_5274,565.6,Bank Transfer,2023-08-30 04:47:00,27355028.4,Laptop,Rawalpindi,Electronics,0,0,9,27146.0,3,Visa,52,678.0,Biometric,0.5733,0,0,42,Male,Islamabad,Student,12000,Current,10.1
TXN_15846,USER_9307,32096.4,Bank Transfer,2023-12-21 02:06:00,27971608.0,Tablet,Islamabad,Travel,0,0,10,84512.4,4,Visa,114,464.58,Password,0.4613,0,1,23,Female,Sialkot,Teacher,111000,Salary,11.3
TXN_4257,USER_5266,11113.2,Bank Transfer,2023-02-01 21:34:00,18152436.4,Laptop,Islamabad,Electronics,0,0,1,55977.6,1,Discover,214,276.44,PIN,0.9326,1,1,22,Female,Islamabad,Engineer,162000,Current,1.7
TXN_45489,USER_8143,6818.0,Bank Transfer,2023-01-17 04:04:00,2386652.8,Mobile,Lahore,Electronics,0,1,5,73488.8,1,Visa,34,4597.21,PIN,0.3378,0,0,19,Male,Islamabad,Retired,89000,Salary,2.1
TXN_47091,USER_9723,20666.8,Bank Transfer,2023-08-04 03:51:00,14696690.4,Tablet,Karachi,Clothing,0,0,7,120044.4,4,Discover,123,4791.23,Password,0.4827,1,1,69,Male,Islamabad,Salaried Employee,132000,Savings,5.9
TXN_29146,USER_3925,2696.4,Bank Transfer,2023-01-12 08:47:00,24387580.0,Tablet,Rawalpindi,Clothing,0,0,6,3623.2,3,Mastercard,34,3844.43,Biometric,0.9643,0,1,49,Female,Faisalabad,Freelancer,305000,Salary,7.0
TXN_1310,USER_3139,12390.0,Bank Transfer,2023-04-26 11:00:00,11026234.8,Laptop,Islamabad,Clothing,0,0,12,27333.6,0,Mastercard,62,1102.02,OTP,0.5992,0,0,39,Male,Peshawar,Doctor,486000,Savings,8.1
TXN_44526,USER_3000,7364.0,ATM Withdrawal,2023-06-05 15:20:00,5064808.0,Mobile,Islamabad,Clothing,0,0,4,134985.2,2,Visa,197,4685.81,PIN,0.6183,1,0,27,Male,Faisalabad,Government Employee,63000,Salary,7.5
TXN_5054,USER_3220,1738.8,Bank Transfer,2023-02-03 00:11:00,17952373.6,Mobile,Peshawar,Electronics,0,0,7,100503.2,2,Visa,223,4834.4,Password,0.034,0,0,50,Male,Multan,Engineer,183000,Salary,3.3
TXN_22289,USER_4752,1797.6,POS,2023-04-10 20:33:00,3277887.2,Mobile,Karachi,Electronics,0,0,8,17897.6,2,Discover,226,4014.98,PIN,0.1505,0,0,20,Female,Lahore,Student,10000,Salary,14.7
TXN_3251,USER_8619,18303.6,POS,2023-03-07 02:02:00,26710978.0,Tablet,Peshawar,Restaurants,0,0,11,126184.8,2,Amex,24,2298.81,Biometric,0.8773,1,1,24,Female,Multan,Doctor,321000,Salary,4.2
TXN_14281,USER_9603,34297.2,Online,2023-06-28 16:31:00,8974652.4,Laptop,Lahore,Restaurants,0,0,13,18620.0,1,Visa,210,4051.66,OTP,0.6505,1,0,62,Female,Peshawar,Driver,50000,Savings,4.9
TXN_39268,USER_8503,15447.6,POS,2023-03-24 22:56:00,24235878.8,Laptop,Peshawar,Clothing,0,0,10,92374.8,2,Mastercard,136,2572.45,OTP,0.0357,1,0,35,Female,Lahore,Engineer,131000,Current,2.2
TXN_48340,USER_4190,12726.0,Online,2023-07-11 19:04:00,19823787.2,Mobile,Islamabad,Clothing,0,0,4,105436.8,4,Discover,48,4721.82,PIN,0.2175,1,1,33,Male,Karachi,Student,30000,Salary,8.0
TXN_28123,USER_3383,5818.4,Online,2023-08-17 05:17:00,6776232.4,Mobile,Rawalpindi,Electronics,0,0,2,102149.6,4,Amex,227,1090.42,Password,0.2614,0,1,69,Female,Sialkot,Business Owner,933000,Salary,14.1
TXN_35850,USER_1838,180353.6,POS,2023-12-02 23:39:00,27491363.2,Tablet,Rawalpindi,Restaurants,0,1,10,29274.0,0,Discover,183,4720.25,PIN,0.419,0,0,67,Female,Islamabad,Housewife,0,Savings,11.0
TXN_12057,USER_3344,17194.8,POS,2023-08-04 14:37:00,9013284.0,Mobile,Lahore,Clothing,0,0,10,127876.0,4,Discover,208,2326.55,Biometric,0.8581,0,1,56,Female,Multan,Housewife,0,Current,11.6
TXN_36961,USER_4600,6067.6,Online,2023-12-15 20:27:00,12145338.8,Laptop,Rawalpindi,Restaurants,0,0,14,92010.8,3,Visa,17,4667.38,Biometric,0.4126,0,0,53,Male,Hyderabad,Salaried Employee,101000,Savings,7.2
TXN_18371,USER_8256,22139.6,POS,2023-11-16 14:04:00,14817398.4,Mobile,Peshawar,Groceries,0,0,11,40798.8,3,Visa,65,2343.39,PIN,0.5274,0,0,48,Male,Lahore,Engineer,202000,Salary,14.9
TXN_32548,USER_6630,36433.6,Online,2023-10-10 23:11:00,9976080.8,Mobile,Rawalpindi,Clothing,0,0,8,72139.2,2,Visa,44,2700.23,Password,0.0262,0,0,54,Male,Rawalpindi,Engineer,234000,Salary,0.9
TXN_48247,USER_7502,48272.0,Bank Transfer,2023-03-02 02:54:00,2721098.8,Laptop,Lahore,Electronics,0,0,10,137452.0,1,Discover,217,4623.4,Biometric,0.1454,0,0,39,Female,Rawalpindi,Student,12000,Savings,7.4
TXN_1473,USER_3056,40076.4,ATM Withdrawal,2023-05-27 10:07:00,8216667.2,Mobile,Karachi,Electronics,0,0,10,40107.2,4,Mastercard,110,3462.86,Biometric,0.3027,0,1,20,Male,Lahore,Driver,38000,Savings,6.0
TXN_8758,USER_5150,45704.4,POS,2023-06-12 17:30:00,4133788.4,Laptop,Islamabad,Electronics,0,0,3,52721.2,0,Mastercard,26,2048.06,Password,0.8022,1,0,52,Male,Faisalabad,Doctor,299000,Current,2.3
TXN_39508,USER_2623,107511.6,POS,2023-03-16 08:28:00,9852570.0,Laptop,Lahore,Electronics,0,0,10,9066.4,4,Amex,76,2188.49,Biometric,0.2491,0,1,60,Male,Islamabad,Business Owner,928000,Salary,8.4
TXN_21196,USER_2070,226.8,POS,2023-02-18 22:15:00,27473373.2,Laptop,Karachi,Travel,0,0,3,57041.6,0,Amex,37,3363.94,PIN,0.0076,1,0,56,Female,Islamabad,Housewife,15000,Savings,14.2
TXN_10401,USER_8641,12398.4,Bank Transfer,2023-02-07 09:25:00,8704480.4,Laptop,Lahore,Electronics,0,0,10,93970.8,1,Mastercard,199,4273.77,PIN,0.0769,1,0,21,Male,Islamabad,Teacher,70000,Current,11.7
TXN_19213,USER_4501,4365.2,Online,2023-05-10 07:36:00,27195470.4,Laptop,Rawalpindi,Clothing,0,0,9,27426.0,0,Visa,92,1154.96,PIN,0.238,0,0,28,Male,Peshawar,Engineer,269000,Current,10.6
TXN_23707,USER_8389,23626.4,ATM Withdrawal,2023-05-20 15:30:00,7967736.0,Mobile,Karachi,Electronics,0,0,1,84428.4,0,Discover,117,3074.84,Biometric,0.39,0,0,38,Male,Sialkot,Doctor,448000,Salary,12.0
TXN_23395,USER_3775,3710.0,POS,2023-03-09 20:34:00,6473488.0,Tablet,Karachi,Travel,1,0,13,75166.0,2,Mastercard,230,3331.19,Biometric,0.1343,0,0,60,Female,Rawalpindi,Driver,36000,Savings,7.3
TXN_45778,USER_4798,13210.4,Online,2023-06-22 06:21:00,17951530.8,Tablet,Karachi,Travel,0,0,1,14624.4,0,Amex,198,559.43,PIN,0.4115,1,0,63,Female,Hyderabad,Housewife,20000,Savings,3.2
TXN_31543,USER_8375,18208.4,ATM Withdrawal,2023-04-22 10:26:00,9945675.6,Tablet,Peshawar,Travel,0,0,6,14249.2,0,Discover,172,2102.56,Biometric,0.2945,0,0,39,Female,Multan,Housewife,25000,Current,4.7
TXN_13955,USER_9388,40107.2,POS,2023-03-03 03:01:00,4264895.6,Mobile,Islamabad,Groceries,0,0,3,81956.0,2,Mastercard,12,1051.31,PIN,0.4061,0,0,63,Male,Karachi,Shopkeeper,101000,Salary,13.1
TXN_8699,USER_2550,44570.4,ATM Withdrawal,2023-07-19 22:16:00,17384738.0,Laptop,Rawalpindi,Restaurants,0,0,10,5255.6,4,Amex,2,2991.01,PIN,0.4187,0,1,31,Female,Sialkot,Engineer,181000,Salary,1.5
TXN_42152,USER_6293,54731.6,Bank Transfer,2023-09-23 11:47:00,12740957.6,Mobile,Islamabad,Clothing,0,1,9,109174.8,1,Visa,237,2006.01,Biometric,0.1815,0,0,49,Female,Rawalpindi,Retired,57000,Current,4.9
TXN_29533,USER_8685,4457.6,POS,2023-11-23 18:53:00,5178871.6,Laptop,Peshawar,Groceries,0,0,2,31284.4,4,Visa,219,3719.91,Password,0.2675,0,1,28,Female,Hyderabad,Shopkeeper,99000,Salary,10.9
TXN_48595,USER_5327,91954.8,ATM Withdrawal,2023-02-06 16:37:00,21361617.2,Tablet,Islamabad,Groceries,0,0,3,88706.8,4,Mastercard,151,2482.64,Password,0.7155,0,1,26,Male,Multan,Shopkeeper,221000,Current,5.2
TXN_26261,USER_2375,8484.0,Bank Transfer,2023-07-26 06:43:00,4835012.0,Laptop,Lahore,Clothing,0,0,7,39292.4,4,Visa,234,2698.95,Biometric,0.515,1,1,39,Female,Islamabad,Government Employee,96000,Savings,1.9
TXN_3526,USER_5545,27952.4,POS,2023-10-02 23:59:00,11803251.6,Tablet,Lahore,Electronics,0,0,14,41868.4,2,Mastercard,63,2007.39,Biometric,0.2103,0,0,20,Male,Quetta,Government Employee,60000,Salary,13.6
TXN_46562,USER_6118,29744.4,ATM Withdrawal,2023-08-21 20:22:00,27523678.0,Mobile,Peshawar,Groceries,0,0,4,27571.6,1,Visa,51,3969.6,PIN,0.9754,0,1,30,Female,Karachi,Salaried Employee,120000,Salary,11.5
TXN_10027,USER_4338,5902.4,ATM Withdrawal,2023-11-10 07:21:00,13697090.4,Laptop,Rawalpindi,Travel,0,0,12,27406.4,1,Discover,75,431.68,Password,0.9781,0,1,30,Male,Rawalpindi,Salaried Employee,147000,Salary,14.8
TXN_18260,USER_5137,386.4,POS,2023-09-20 02:16:00,17931888.8,Laptop,Rawalpindi,Groceries,0,0,5,95482.8,0,Discover,230,3450.64,OTP,0.0556,1,0,52,Female,Hyderabad,Student,20000,Current,5.0
TXN_17245,USER_8163,3665.2,ATM Withdrawal,2023-07-06 14:28:00,16633005.2,Tablet,Islamabad,Restaurants,0,0,11,6963.6,3,Mastercard,239,3902.71,OTP,0.6975,0,0,39,Male,Sialkot,Student,28000,Savings,1.1
TXN_14618,USER_8370,15433.6,Online,2023-02-21 21:13:00,17477751.2,Mobile,Islamabad,Groceries,0,0,4,112686.0,0,Amex,181,573.94,OTP,0.0733,0,0,46,Female,Karachi,Retired,90000,Salary,11.9
TXN_46193,USER_4325,44741.2,Online,2023-03-14 13:20:00,14616887.6,Tablet,Lahore,Groceries,0,0,9,95009.6,4,Amex,165,1637.89,PIN,0.0288,0,1,55,Male,Islamabad,Doctor,434000,Savings,10.7
TXN_47426,USER_1249,32852.4,POS,2023-01-03 11:19:00,27620264.0,Mobile,Lahore,Groceries,0,0,9,75017.6,3,Discover,104,709.99,Biometric,0.8063,1,0,42,Male,Faisalabad,Teacher,106000,Current,3.6
TXN_21651,USER_3061,44976.4,ATM Withdrawal,2023-12-08 09:11:00,2303434.0,Laptop,Rawalpindi,Clothing,0,0,12,43923.6,0,Visa,116,2219.51,Biometric,0.0245,1,0,58,Male,Hyderabad,Teacher,118000,Savings,5.8
TXN_10782,USER_8059,46765.6,ATM Withdrawal,2023-04-06 20:51:00,7232405.6,Mobile,Islamabad,Groceries,0,0,7,55554.8,4,Mastercard,115,2002.11,PIN,0.4105,1,1,51,Male,Peshawar,Engineer,286000,Savings,3.3
TXN_12134,USER_5087,19460.0,Online,2023-12-09 04:09:00,17930155.6,Mobile,Lahore,Clothing,1,0,2,121405.2,1,Mastercard,155,1538.48,OTP,0.2333,0,0,59,Male,Hyderabad,Freelancer,97000,Savings,12.8
TXN_14984,USER_6443,2556.4,Online,2023-06-22 01:35:00,15799809.2,Laptop,Lahore,Clothing,0,0,10,43411.2,3,Visa,139,4419.48,Biometric,0.3995,0,0,22,Female,Karachi,Doctor,518000,Savings,9.1
TXN_44453,USER_2403,106845.2,ATM Withdrawal,2023-03-04 02:05:00,19990714.8,Tablet,Islamabad,Electronics,0,1,10,34683.6,3,Discover,44,2406.54,Password,0.6056,0,0,66,Female,Quetta,Retired,81000,Savings,2.1
TXN_24215,USER_6477,5096.0,POS,2023-07-02 11:26:00,20792508.8,Mobile,Karachi,Electronics,0,1,1,100388.4,3,Discover,9,1052.54,PIN,0.263,0,0,38,Female,Quetta,Housewife,10000,Current,14.1
TXN_22308,USER_3397,22904.0,Bank Transfer,2023-06-03 21:15:00,19385662.8,Tablet,Peshawar,Restaurants,0,1,8,22663.2,4,Mastercard,108,3274.63,Biometric,0.9679,0,1,31,Male,Rawalpindi,Doctor,355000,Current,11.7
TXN_17167,USER_8749,19275.2,POS,2023-02-24 09:05:00,4567357.2,Mobile,Karachi,Groceries,0,0,3,136847.2,2,Discover,192,4920.64,Biometric,0.7049,0,0,65,Female,Lahore,Housewife,10000,Savings,1.6
TXN_2596,USER_2819,49187.6,POS,2023-09-25 14:58:00,1213928.8,Mobile,Islamabad,Restaurants,0,0,7,113285.2,4,Discover,143,1700.63,OTP,0.5057,1,1,19,Male,Sialkot,Salaried Employee,101000,Current,5.8
TXN_32568,USER_8851,3250.8,Bank Transfer,2023-12-15 08:10:00,15433916.4,Laptop,Islamabad,Clothing,0,0,12,96950.0,4,Discover,227,928.66,Password,0.4515,0,1,39,Female,Multan,Doctor,594000,Savings,14.9
TXN_35701,USER_3051,17990.0,ATM Withdrawal,2023-04-21 16:57:00,7586552.4,Mobile,Peshawar,Groceries,0,0,13,27994.4,3,Mastercard,82,2965.37,PIN,0.4783,0,0,34,Male,Multan,Shopkeeper,133000,Salary,1.3
TXN_4797,USER_7477,43024.8,Online,2023-01-19 06:11:00,17868617.2,Laptop,Rawalpindi,Clothing,0,0,4,104274.8,0,Visa,111,588.79,Password,0.543,0,0,58,Male,Quetta,Shopkeeper,226000,Savings,12.7
TXN_13414,USER_6969,67502.4,ATM Withdrawal,2023-03-24 05:09:00,11952732.4,Laptop,Rawalpindi,Groceries,0,0,14,34938.4,4,Mastercard,7,195.29,Password,0.7534,0,1,63,Male,Lahore,Driver,59000,Savings,4.8
TXN_20872,USER_7842,58060.8,ATM Withdrawal,2023-05-06 00:58:00,12613689.2,Laptop,Karachi,Restaurants,0,0,4,135368.8,0,Discover,184,4208.72,Biometric,0.8538,0,1,26,Female,Sialkot,Business Owner,592000,Current,0.9
TXN_13336,USER_2920,6610.8,POS,2023-03-05 03:09:00,1245700.4,Mobile,Karachi,Travel,0,0,2,57206.8,2,Discover,192,1192.51,Password,0.4486,0,0,50,Female,Karachi,Freelancer,299000,Savings,14.4
TXN_16761,USER_4314,76524.0,POS,2023-11-29 20:29:00,13346645.2,Tablet,Peshawar,Travel,0,0,6,74060.0,1,Mastercard,139,3638.9,Biometric,0.9257,0,1,18,Male,Rawalpindi,Engineer,138000,Savings,2.7
TXN_16741,USER_7312,9209.2,Bank Transfer,2023-09-19 05:21:00,27204497.6,Tablet,Peshawar,Restaurants,0,0,9,76546.4,1,Mastercard,29,3148.23,PIN,0.1269,0,0,37,Male,Karachi,Freelancer,232000,Current,5.4
TXN_34810,USER_6081,38858.4,ATM Withdrawal,2023-09-07 10:51:00,9993037.6,Mobile,Rawalpindi,Groceries,0,0,13,44844.8,2,Discover,3,438.86,Biometric,0.0842,0,0,39,Male,Peshawar,Doctor,512000,Current,5.5
TXN_48241,USER_9433,18116.0,POS,2023-02-03 10:38:00,18462413.2,Tablet,Islamabad,Clothing,0,0,11,36313.2,1,Discover,136,2657.75,OTP,0.0053,1,0,66,Female,Peshawar,Engineer,189000,Current,2.5
TXN_8724,USER_1672,42285.6,Bank Transfer,2023-02-07 07:16:00,14177259.6,Mobile,Rawalpindi,Groceries,0,0,12,105436.8,1,Discover,18,4691.34,Password,0.2467,0,0,36,Male,Karachi,Freelancer,338000,Salary,10.6
TXN_14685,USER_4598,23956.8,Bank Transfer,2023-01-06 20:01:00,15560546.4,Mobile,Peshawar,Electronics,0,0,5,74513.6,2,Amex,48,3831.43,Password,0.8767,1,1,61,Female,Multan,Housewife,0,Current,8.3
