User_ID,Transaction_Amount,Account_Balance,IP_Address_Flag,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Age,Transaction_Distance,Transaction_Type,Device_Type,Merchant_Category,Card_Type,Authentication_Method,Timestamp,Is_Weekend,Bank_Name,Fraud_Label,Age,Gender,City,Profession,Monthly_Income_PKR,Account_Type,Account_Age_Years
USER_4340,58321.2,4676532.0,1,3,12258.4,4,135,2600.35,ATM,Tablet,Clothing,Visa,Password,2023-11-09 10:01:00,1,HBL,0,52,Female,Hyderabad,Teacher,64000,Salary,5.3
USER_7008,70509.6,26550580.0,0,7,47269.6,4,209,4514.91,Bank_Transfer,Mobile,Electronics,Discover,Password,2023-09-05 19:24:00,0,MCB,0,66,Male,Faisalabad,Government Employee,108000,Current,6.6
USER_5264,39060.0,4207075.6,0,1,30259.6,2,121,3132.2,Bank_Transfer,Mobile,Groceries,Mastercard,Biometric,2023-11-09 04:21:00,0,MCB,0,67,Male,Islamabad,Business Owner,951000,Salary,6.2
USER_6777,7268.8,17444173.6,0,4,37385.6,1,3,4101.46,ATM,Mobile,Restaurants,Amex,Password,2023-02-15 08:59:00,1,MCB,0,48,Male,Sialkot,Driver,36000,Current,11.5
USER_3572,35515.2,15800713.6,0,4,71120.0,1,129,1099.62,POS,Mobile,Travel,Mastercard,Password,2023-05-06 21:47:00,0,Allied Bank,0,31,Male,Peshawar,Retired,58000,Salary,10.0
USER_2573,44195.2,12585728.4,1,11,62787.2,1,64,19.03,E_Commerce,Tablet,Clothing,Mastercard,OTP,2023-10-14 20:21:00,0,MCB,0,54,Male,Islamabad,Shopkeeper,108000,Salary,2.1
USER_5412,23298.8,13337136.4,0,2,45262.0,2,221,2025.65,E_Commerce,Desktop,Clothing,Visa,Biometric,2023-01-13 05:33:00,0,MCB,0,60,Male,Hyderabad,Government Employee,133000,Salary,2.2
USER_4499,21145.6,6078965.2,0,12,99293.6,3,237,21.82,Bank_Transfer,Tablet,Groceries,Amex,Password,2023-07-04 11:34:00,1,Allied Bank,0,55,Female,Sialkot,Housewife,15000,Savings,12.2
USER_5087,14935.2,460250.0,0,1,101385.2,1,163,4179.73,ATM,Mobile,Electronics,Visa,PIN,2023-02-20 02:48:00,0,Meezan,0,59,Male,Hyderabad,Freelancer,97000,Savings,12.8
USER_3708,39575.2,12846573.6,1,13,54980.8,4,207,1285.65,POS,Tablet,Clothing,Discover,Password,2023-11-27 14:19:00,0,HBL,0,34,Female,Multan,Teacher,103000,Current,5.4
USER_2105,55132.0,950765.2,0,2,86256.8,0,51,4543.32,POS,Desktop,Travel,Visa,OTP,2023-06-10 18:46:00,0,Allied Bank,1,54,Female,Multan,Teacher,98000,Savings,11.6
USER_6035,22677.2,7507399.2,0,3,76182.4,2,175,33.39,E_Commerce,Mobile,Electronics,Visa,PIN,2023-09-04 07:29:00,0,UBL,1,36,Female,Peshawar,Teacher,102000,Current,4.4
USER_4727,1640.8,14583612.4,0,3,51248.4,4,7,4708.81,Bank_Transfer,Desktop,Clothing,Mastercard,OTP,2023-02-23 20:12:00,0,MCB,1,22,Male,Rawalpindi,Teacher,69000,Savings,14.3
USER_8352,30287.6,27394460.8,0,8,43083.6,4,149,982.58,E_Commerce,Tablet,Electronics,Mastercard,PIN,2023-02-10 13:15:00,0,Meezan,0,45,Female,Sialkot,Driver,45000,Current,10.3
USER_5206,12418.0,7309302.0,0,6,72024.4,2,11,3788.0,ATM,Desktop,Electronics,Visa,OTP,2023-12-30 19:31:00,1,MCB,0,38,Female,Islamabad,Salaried Employee,107000,Savings,2.3
USER_8358,23856.0,14653534.0,0,5,75664.4,0,39,2183.84,E_Commerce,Desktop,Travel,Discover,Password,2023-03-10 23:29:00,0,HBL,0,64,Female,Hyderabad,Retired,57000,Current,1.5
USER_3819,84868.0,10038095.2,0,2,117415.2,2,210,966.03,ATM,Desktop,Travel,Visa,Password,2023-08-31 12:13:00,0,MCB,1,18,Female,Lahore,Housewife,15000,Savings,3.8
USER_4758,7677.6,24727780.0,0,3,3847.2,3,161,4411.69,E_Commerce,Desktop,Groceries,Visa,Password,2023-03-14 19:17:00,1,UBL,0,35,Male,Karachi,Retired,65000,Current,9.3
USER_2006,5317.2,8997536.8,0,13,80589.6,4,83,4910.08,POS,Desktop,Restaurants,Discover,PIN,2023-09-22 01:43:00,0,Meezan,0,24,Male,Quetta,Retired,92000,Current,10.6
USER_2387,48160.0,12381157.6,0,11,46068.4,4,223,465.52,Bank_Transfer,Mobile,Electronics,Discover,Biometric,2023-10-08 08:19:00,0,HBL,0,62,Male,Hyderabad,Student,30000,Savings,13.7
USER_2565,2870.0,12038037.2,0,12,122376.8,0,93,4625.74,Bank_Transfer,Tablet,Clothing,Discover,Biometric,2023-02-03 17:34:00,0,MCB,0,58,Female,Lahore,Business Owner,703000,Savings,8.9
USER_2238,28212.8,22352402.8,0,2,64234.8,2,230,2437.33,Bank_Transfer,Tablet,Electronics,Visa,OTP,2023-11-10 08:35:00,0,Allied Bank,0,55,Male,Peshawar,Business Owner,801000,Current,6.7
USER_8471,46460.4,11301222.8,0,8,84876.4,4,103,1054.9,ATM,Mobile,Travel,Amex,OTP,2023-09-09 22:34:00,1,MCB,0,48,Male,Hyderabad,Freelancer,267000,Savings,12.2
USER_6467,30436.0,21678157.2,0,5,19233.2,4,23,4841.03,Bank_Transfer,Desktop,Electronics,Visa,OTP,2023-07-28 23:51:00,0,MCB,1,27,Female,Rawalpindi,Retired,47000,Current,2.4
USER_7981,20986.0,7017704.4,1,8,14540.4,0,128,1766.91,POS,Tablet,Travel,Mastercard,Password,2023-09-08 11:17:00,0,Meezan,1,68,Male,Karachi,Government Employee,61000,Current,1.5
USER_4261,5202.4,26248885.6,0,12,125087.2,4,35,2375.77,E_Commerce,Mobile,Clothing,Discover,PIN,2023-10-03 23:59:00,0,UBL,0,53,Female,Faisalabad,Doctor,574000,Savings,3.9
USER_9294,3802.4,6990746.0,0,8,61938.8,4,168,1803.97,ATM,Tablet,Clothing,Visa,PIN,2023-02-09 09:01:00,0,Meezan,0,55,Male,Lahore,Freelancer,282000,Salary,9.6
USER_2079,85514.8,26092304.0,0,6,65847.6,3,188,3679.95,Bank_Transfer,Desktop,Groceries,Visa,OTP,2023-07-03 05:15:00,0,Allied Bank,0,60,Female,Islamabad,Business Owner,193000,Salary,3.1
USER_5714,68558.0,9066808.8,0,13,104073.2,0,152,2586.03,POS,Mobile,Electronics,Visa,PIN,2023-05-06 13:51:00,0,HBL,0,42,Male,Faisalabad,Teacher,94000,Salary,13.9
USER_7269,11566.8,20013660.8,0,13,120820.0,0,130,2203.96,Bank_Transfer,Mobile,Clothing,Discover,Password,2023-10-31 08:51:00,1,Allied Bank,1,67,Male,Quetta,Salaried Employee,144000,Salary,11.3
USER_9798,17220.0,18736757.2,0,10,114752.4,4,151,3524.42,E_Commerce,Desktop,Travel,Visa,OTP,2023-04-17 12:55:00,0,Meezan,0,32,Male,Hyderabad,Salaried Employee,87000,Current,1.3
USER_2108,6568.8,19095168.4,0,9,44951.2,0,20,624.22,Bank_Transfer,Mobile,Travel,Mastercard,OTP,2023-02-19 02:44:00,1,MCB,0,39,Male,Rawalpindi,Salaried Employee,80000,Salary,14.7
USER_9697,40451.6,16941806.0,0,2,79335.2,4,100,3866.48,POS,Tablet,Travel,Discover,OTP,2023-09-11 19:13:00,0,Allied Bank,1,67,Female,Peshawar,Salaried Employee,128000,Salary,13.7
USER_5204,4194.4,3555328.0,0,6,65276.4,4,88,3318.68,ATM,Mobile,Restaurants,Visa,Biometric,2023-10-26 04:42:00,0,Meezan,0,18,Male,Sialkot,Government Employee,106000,Salary,7.8
USER_2254,5510.4,2046228.8,0,10,30242.8,2,228,2196.3,POS,Tablet,Travel,Discover,PIN,2023-05-25 08:46:00,1,UBL,1,20,Female,Karachi,Salaried Employee,96000,Savings,13.7
USER_9962,13655.6,12372043.6,0,3,27778.8,1,183,2202.22,Bank_Transfer,Mobile,Travel,Visa,OTP,2023-03-05 07:41:00,1,Allied Bank,1,44,Female,Multan,Housewife,15000,Savings,13.4
USER_4653,54513.2,25755024.4,0,14,83451.2,3,219,4378.78,E_Commerce,Tablet,Electronics,Amex,Biometric,2023-11-23 12:48:00,0,Allied Bank,1,58,Female,Faisalabad,Doctor,263000,Current,4.8
USER_6051,59704.4,27416740.4,0,1,10074.4,3,121,3837.0,E_Commerce,Tablet,Travel,Discover,PIN,2023-11-18 17:33:00,0,HBL,0,59,Female,Lahore,Student,37000,Current,4.4
USER_3407,55470.8,5927558.0,0,3,90641.6,3,94,3765.49,E_Commerce,Mobile,Clothing,Visa,OTP,2023-06-29 02:58:00,0,Meezan,0,69,Male,Lahore,Retired,55000,Current,14.3
USER_7703,10502.8,1344851.2,0,2,110308.8,1,65,2212.81,POS,Tablet,Travel,Mastercard,Biometric,2023-07-04 05:52:00,1,Allied Bank,1,62,Male,Sialkot,Teacher,73000,Current,9.6
USER_5501,8814.4,18022762.8,0,8,98708.4,3,8,613.98,POS,Mobile,Restaurants,Mastercard,PIN,2023-08-02 13:55:00,0,HBL,0,45,Female,Hyderabad,Housewife,25000,Savings,8.6
USER_8579,11774.0,7893841.2,0,8,98341.6,1,193,2786.82,ATM,Desktop,Travel,Discover,PIN,2023-01-07 17:57:00,0,UBL,0,46,Male,Multan,Engineer,129000,Salary,5.9
USER_1440,47227.6,520553.6,0,12,60989.6,3,87,4537.52,Bank_Transfer,Desktop,Electronics,Discover,OTP,2023-03-23 15:30:00,1,Allied Bank,1,37,Male,Lahore,Student,33000,Savings,10.7
USER_7716,3634.4,17659076.4,0,9,132437.2,0,2,1613.67,POS,Tablet,Travel,Discover,OTP,2023-10-01 09:32:00,0,UBL,1,21,Female,Multan,Student,34000,Salary,1.6
USER_2599,22523.2,18516094.8,0,8,10704.4,1,182,4539.29,POS,Desktop,Travel,Mastercard,Biometric,2023-08-05 14:43:00,1,HBL,0,53,Male,Faisalabad,Shopkeeper,156000,Savings,12.1
USER_6737,25944.8,5692145.2,0,9,102748.8,4,83,150.61,E_Commerce,Tablet,Clothing,Mastercard,OTP,2023-08-21 00:46:00,0,Allied Bank,0,65,Female,Quetta,Government Employee,79000,Savings,8.7
USER_9168,6834.8,25676520.8,0,6,18337.2,0,63,3839.8,E_Commerce,Desktop,Travel,Amex,Password,2023-02-26 09:18:00,0,MCB,0,37,Female,Peshawar,Salaried Employee,81000,Savings,11.8
USER_1652,13109.6,2166612.0,0,8,129183.6,2,99,339.74,E_Commerce,Desktop,Groceries,Discover,PIN,2023-02-10 04:48:00,0,UBL,0,28,Male,Hyderabad,Freelancer,145000,Salary,12.4
USER_7120,16839.2,23616930.4,0,10,102463.2,2,115,4259.21,E_Commerce,Mobile,Clothing,Amex,Password,2023-03-18 22:20:00,1,Meezan,0,42,Male,Multan,Shopkeeper,141000,Savings,2.7
USER_4586,23539.6,725429.6,0,1,18709.6,1,154,2487.24,POS,Tablet,Electronics,Discover,OTP,2023-12-07 09:19:00,1,HBL,0,45,Male,Islamabad,Retired,63000,Current,2.6
USER_9850,44430.4,27062926.8,0,2,64234.8,3,174,2099.16,ATM,Tablet,Restaurants,Discover,Password,2023-11-10 23:15:00,0,Allied Bank,0,51,Female,Multan,Business Owner,466000,Savings,3.1
USER_9159,44604.0,25800588.8,0,7,78055.6,1,168,4622.78,E_Commerce,Desktop,Restaurants,Visa,OTP,2023-11-20 21:34:00,1,UBL,1,66,Female,Karachi,Housewife,25000,Current,8.1
USER_1302,75723.2,14853294.4,0,1,10172.4,3,108,2430.5,POS,Desktop,Travel,Discover,OTP,2023-06-06 08:47:00,0,Allied Bank,0,26,Female,Faisalabad,Government Employee,166000,Savings,5.3
USER_2604,34504.4,4738834.8,0,1,35828.8,4,141,4101.76,Bank_Transfer,Desktop,Clothing,Mastercard,PIN,2023-10-27 17:08:00,1,HBL,0,36,Male,Karachi,Shopkeeper,173000,Savings,12.3
USER_6688,54222.0,9645319.6,0,4,135959.6,1,168,3146.59,Bank_Transfer,Tablet,Clothing,Discover,Biometric,2023-07-29 07:37:00,1,HBL,0,60,Female,Karachi,Retired,94000,Salary,9.5
USER_8931,5527.2,10754707.6,0,4,83571.6,3,229,3731.67,POS,Tablet,Groceries,Mastercard,Password,2023-12-31 05:37:00,0,MCB,0,68,Male,Quetta,Salaried Employee,79000,Current,5.1
USER_7668,39575.2,16150484.0,0,2,125417.6,3,123,1128.7,Bank_Transfer,Tablet,Groceries,Mastercard,PIN,2023-04-26 09:48:00,0,Allied Bank,0,43,Male,Quetta,Freelancer,124000,Savings,8.8
USER_4178,17242.4,27619824.4,0,9,120607.2,3,54,2101.68,POS,Tablet,Travel,Discover,OTP,2023-07-19 17:12:00,0,UBL,0,64,Male,Hyderabad,Freelancer,398000,Savings,12.6
USER_8301,38637.2,12747327.6,0,9,43475.6,2,163,61.21,POS,Desktop,Restaurants,Visa,Password,2023-01-09 09:51:00,0,MCB,1,51,Male,Faisalabad,Retired,55000,Salary,4.3
USER_4910,34459.6,11313500.8,0,7,3390.8,3,109,4339.91,E_Commerce,Desktop,Travel,Discover,OTP,2023-04-20 16:34:00,0,HBL,0,45,Female,Rawalpindi,Freelancer,305000,Salary,7.8
USER_8854,15013.6,6267716.0,0,2,4505.2,2,203,586.84,E_Commerce,Desktop,Restaurants,Discover,Biometric,2023-12-28 02:50:00,0,HBL,0,33,Male,Islamabad,Student,11000,Salary,11.6
USER_7840,30170.0,26527110.4,0,5,6655.6,0,1,1307.34,Bank_Transfer,Mobile,Restaurants,Amex,PIN,2023-01-23 04:05:00,1,UBL,0,44,Male,Hyderabad,Government Employee,164000,Savings,11.6
USER_5414,34700.4,8284768.8,0,5,98277.2,3,154,39.37,ATM,Mobile,Groceries,Mastercard,OTP,2023-12-11 17:22:00,0,HBL,0,20,Female,Karachi,Driver,49000,Current,5.3
USER_2915,19538.4,11543448.0,0,7,39460.4,2,38,4085.05,POS,Desktop,Restaurants,Visa,PIN,2023-01-11 03:23:00,1,HBL,0,46,Male,Multan,Freelancer,357000,Salary,4.3
USER_9416,104540.8,21286101.2,0,7,57265.6,1,223,2431.1,Bank_Transfer,Tablet,Clothing,Visa,Password,2023-07-29 19:29:00,0,MCB,0,27,Male,Rawalpindi,Retired,73000,Salary,2.3
USER_5260,114716.0,8069695.2,0,10,10670.8,3,220,3543.58,POS,Tablet,Restaurants,Discover,Password,2023-10-18 12:52:00,0,Meezan,1,44,Female,Lahore,Retired,65000,Salary,14.5
USER_8047,11690.0,21066894.8,0,2,110367.6,2,1,4334.38,E_Commerce,Mobile,Clothing,Visa,OTP,2023-05-09 11:43:00,0,UBL,0,27,Male,Lahore,Shopkeeper,147000,Salary,13.6
USER_4039,105761.6,23306340.4,0,2,47454.4,4,117,3687.99,E_Commerce,Desktop,Travel,Amex,Biometric,2023-10-23 13:39:00,0,UBL,0,18,Female,Faisalabad,Salaried Employee,146000,Salary,0.8
USER_8621,75880.0,3993102.4,0,1,47076.4,3,161,4180.43,POS,Mobile,Groceries,Visa,Password,2023-06-01 23:48:00,0,Meezan,1,62,Female,Peshawar,Teacher,94000,Savings,12.1
USER_9687,3967.6,14296772.0,0,14,119299.6,2,80,832.26,POS,Mobile,Groceries,Mastercard,Biometric,2023-08-10 15:21:00,0,Meezan,1,43,Female,Peshawar,Teacher,119000,Savings,9.4
USER_2879,6123.6,16848350.4,0,13,42786.8,1,19,326.91,POS,Tablet,Travel,Visa,PIN,2023-10-10 06:13:00,1,UBL,1,58,Male,Karachi,Government Employee,136000,Current,2.7
USER_4827,62580.0,6483688.4,0,12,124219.2,1,35,3493.37,POS,Desktop,Groceries,Visa,OTP,2023-03-25 18:53:00,1,Allied Bank,0,25,Male,Karachi,Doctor,266000,Current,13.2
USER_3846,529.2,1129133.6,0,11,53824.4,1,131,4542.82,ATM,Tablet,Groceries,Discover,Password,2023-01-04 22:07:00,0,MCB,0,37,Female,Faisalabad,Teacher,103000,Savings,6.9
USER_9899,21008.4,13262183.2,0,6,55034.0,0,239,1820.14,Bank_Transfer,Desktop,Groceries,Visa,PIN,2023-06-25 11:19:00,0,HBL,1,25,Male,Rawalpindi,Engineer,239000,Salary,4.5
USER_4617,19485.2,24520414.8,0,7,134422.4,3,202,3559.3,ATM,Mobile,Clothing,Amex,Biometric,2023-03-29 08:59:00,0,Meezan,0,50,Female,Faisalabad,Freelancer,308000,Savings,4.0
USER_9025,6459.6,11226244.4,0,3,36125.6,3,59,1601.53,E_Commerce,Mobile,Restaurants,Discover,Password,2023-12-29 23:10:00,0,UBL,0,36,Female,Peshawar,Teacher,97000,Salary,8.1
USER_4764,52488.8,21939346.8,0,8,95944.8,3,55,845.52,POS,Tablet,Electronics,Discover,Password,2023-07-07 09:08:00,1,HBL,0,63,Female,Rawalpindi,Teacher,65000,Salary,5.3
USER_1873,716.8,7856898.0,0,8,122920.0,4,50,1164.15,ATM,Mobile,Restaurants,Visa,Biometric,2023-01-10 15:28:00,1,Meezan,1,20,Female,Multan,Housewife,25000,Salary,1.7
USER_9551,571.2,11348167.6,0,1,45147.2,3,239,174.73,POS,Desktop,Electronics,Visa,Biometric,2023-08-26 16:48:00,0,UBL,0,67,Female,Faisalabad,Engineer,141000,Salary,4.3
USER_4138,9696.4,16450389.2,0,11,96244.4,3,112,824.86,E_Commerce,Tablet,Groceries,Amex,Password,2023-05-25 14:25:00,1,Allied Bank,1,49,Male,Quetta,Shopkeeper,196000,Salary,11.3
USER_3015,36332.8,9622768.4,0,12,24922.8,3,172,4735.6,E_Commerce,Tablet,Travel,Amex,Biometric,2023-01-06 05:15:00,0,UBL,1,26,Female,Islamabad,Housewife,10000,Current,3.1
USER_3570,64307.6,25920218.8,0,8,80466.4,2,52,4610.71,ATM,Desktop,Groceries,Mastercard,Password,2023-06-08 05:07:00,0,HBL,1,65,Female,Hyderabad,Driver,48000,Savings,11.1
USER_3865,14408.8,25139226.0,0,10,109222.4,4,114,2159.5,ATM,Tablet,Electronics,Visa,Password,2023-08-28 02:52:00,0,Meezan,0,37,Female,Islamabad,Housewife,5000,Savings,7.1
USER_3525,85044.4,15871184.0,1,12,81527.6,2,137,4786.17,POS,Mobile,Clothing,Visa,Biometric,2023-01-28 00:34:00,1,Meezan,1,30,Female,Karachi,Driver,47000,Current,10.4
USER_9943,44035.6,11700122.0,0,5,52656.8,1,129,1278.54,Bank_Transfer,Desktop,Travel,Visa,OTP,2023-06-15 13:16:00,1,Meezan,0,65,Female,Quetta,Freelancer,250000,Salary,10.3
USER_6448,879.2,18396378.0,0,13,132896.4,0,7,2574.44,Bank_Transfer,Tablet,Electronics,Discover,Password,2023-09-01 16:45:00,0,Meezan,0,25,Female,Karachi,Doctor,385000,Current,7.8
USER_8690,33759.6,16495074.4,0,6,54177.2,2,111,3015.73,Bank_Transfer,Mobile,Groceries,Mastercard,Password,2023-12-25 15:27:00,0,Meezan,0,58,Male,Lahore,Teacher,80000,Current,4.5
USER_7674,57215.2,18895825.2,0,3,14893.2,3,130,3141.24,Bank_Transfer,Mobile,Groceries,Mastercard,Biometric,2023-09-02 07:43:00,0,Allied Bank,0,49,Male,Peshawar,Salaried Employee,75000,Salary,11.3
USER_6950,21224.0,25142462.8,0,5,73656.8,2,116,4090.71,ATM,Mobile,Clothing,Mastercard,Biometric,2023-12-24 17:16:00,0,HBL,1,51,Female,Islamabad,Retired,72000,Savings,12.0
USER_9506,117.6,25452568.4,0,3,8904.0,1,151,1993.23,E_Commerce,Desktop,Travel,Mastercard,Password,2023-10-31 07:41:00,0,HBL,0,43,Female,Quetta,Housewife,15000,Savings,4.5
USER_5306,59306.8,21889826.0,0,14,75986.4,0,161,4516.91,POS,Desktop,Groceries,Discover,Password,2023-12-15 12:54:00,0,MCB,1,29,Female,Sialkot,Doctor,592000,Salary,11.0
USER_1172,33140.8,23806328.0,0,10,134509.2,2,132,2157.34,POS,Tablet,Restaurants,Mastercard,PIN,2023-12-07 10:37:00,0,UBL,1,45,Male,Peshawar,Retired,88000,Savings,13.5
USER_7157,47432.0,17242195.6,0,1,11284.0,2,236,1376.2,ATM,Tablet,Electronics,Mastercard,Password,2023-10-25 16:24:00,0,Meezan,1,33,Female,Quetta,Housewife,15000,Current,4.1
USER_7284,44506.0,7418630.8,0,10,39463.2,0,131,2719.57,POS,Tablet,Groceries,Visa,OTP,2023-04-03 18:10:00,0,HBL,1,57,Male,Islamabad,Student,37000,Current,14.8
USER_7944,34991.6,5473798.4,0,9,80936.8,3,61,3235.45,E_Commerce,Tablet,Groceries,Amex,Password,2023-04-26 23:11:00,0,Allied Bank,0,70,Male,Hyderabad,Government Employee,102000,Current,8.1
USER_4649,20678.0,4637354.4,0,3,76045.2,0,180,2536.51,Bank_Transfer,Tablet,Groceries,Visa,OTP,2023-04-14 13:09:00,0,MCB,0,65,Female,Rawalpindi,Teacher,71000,Savings,2.4
USER_5651,277.2,7702536.8,0,5,26387.2,3,67,3465.06,ATM,Desktop,Restaurants,Mastercard,Biometric,2023-05-15 16:16:00,0,MCB,1,41,Female,Faisalabad,Driver,45000,Salary,10.5
USER_8630,60471.6,2393288.8,0,3,101497.2,0,157,1622.54,ATM,Desktop,Electronics,Discover,Biometric,2023-07-08 10:16:00,0,Meezan,0,27,Male,Peshawar,Teacher,120000,Savings,9.2
USER_3063,23483.6,4252500.0,0,4,13680.8,4,79,2356.84,ATM,Desktop,Electronics,Mastercard,Password,2023-05-04 09:40:00,1,HBL,0,32,Female,Islamabad,Driver,42000,Savings,14.2
USER_2457,10984.4,13043312.8,0,13,111700.4,0,173,110.3,ATM,Desktop,Travel,Amex,PIN,2023-05-01 19:49:00,0,Allied Bank,0,38,Male,Islamabad,Doctor,385000,Current,7.7
USER_9581,40720.4,2669788.8,0,2,125025.6,0,3,3646.98,POS,Tablet,Electronics,Amex,OTP,2023-07-04 10:01:00,0,Meezan,0,47,Male,Hyderabad,Shopkeeper,246000,Current,13.8
USER_3257,114.8,518036.4,0,10,84369.6,4,147,3817.56,Bank_Transfer,Desktop,Groceries,Discover,OTP,2023-12-19 13:54:00,0,HBL,1,38,Male,Faisalabad,Business Owner,172000,Salary,7.8
USER_8073,87794.0,10818214.4,0,6,92338.4,2,110,982.73,ATM,Tablet,Restaurants,Visa,Password,2023-01-27 10:14:00,0,Meezan,1,37,Male,Karachi,Salaried Employee,142000,Current,2.1
USER_1245,7327.6,26263580.0,0,7,18690.0,0,167,4472.41,E_Commerce,Mobile,Electronics,Discover,OTP,2023-08-12 22:10:00,0,Meezan,0,61,Female,Karachi,Salaried Employee,79000,Savings,11.8
USER_7456,13417.6,17447010.0,0,10,132571.6,3,112,2043.46,Bank_Transfer,Mobile,Travel,Visa,PIN,2023-07-28 14:14:00,0,HBL,0,27,Female,Karachi,Teacher,60000,Savings,11.8
USER_3994,8458.8,2290156.4,0,6,90328.0,4,177,598.07,POS,Desktop,Groceries,Mastercard,Biometric,2023-10-15 19:55:00,0,HBL,0,27,Female,Hyderabad,Housewife,20000,Current,8.4
USER_7661,624.4,6470578.8,0,10,106951.6,3,178,4455.6,E_Commerce,Mobile,Clothing,Mastercard,Biometric,2023-12-05 05:59:00,0,Meezan,1,53,Male,Lahore,Business Owner,933000,Current,4.5
USER_3645,7131.6,10727987.2,0,2,94984.4,0,145,4423.78,E_Commerce,Tablet,Travel,Amex,OTP,2023-10-12 12:29:00,0,MCB,0,19,Female,Lahore,Business Owner,988000,Savings,3.9
USER_9049,5563.6,8587465.6,1,10,29120.0,2,217,129.33,E_Commerce,Mobile,Clothing,Mastercard,Password,2023-11-03 06:50:00,1,MCB,0,31,Male,Sialkot,Driver,34000,Salary,8.7
USER_9536,27412.0,7333376.4,0,13,26560.8,2,196,3083.42,E_Commerce,Tablet,Groceries,Discover,OTP,2023-06-25 04:42:00,0,Meezan,0,21,Male,Lahore,Shopkeeper,144000,Savings,1.1
USER_8531,15041.6,16224544.0,0,4,79455.6,0,165,816.19,POS,Tablet,Travel,Discover,Password,2023-12-22 21:25:00,0,HBL,1,19,Female,Peshawar,Government Employee,89000,Savings,13.8
USER_2320,79774.8,5365164.0,0,2,130807.6,2,120,4094.0,ATM,Desktop,Groceries,Visa,OTP,2023-04-28 12:57:00,0,Allied Bank,1,60,Male,Lahore,Government Employee,128000,Savings,5.9
USER_5431,42954.8,8987580.0,0,1,49935.2,4,138,2237.34,POS,Desktop,Groceries,Amex,PIN,2023-11-29 12:23:00,0,Meezan,0,21,Male,Multan,Teacher,82000,Current,0.8
USER_6714,344.4,7395469.2,0,4,71094.8,2,51,4831.85,Bank_Transfer,Mobile,Clothing,Discover,Biometric,2023-06-15 10:03:00,0,Allied Bank,0,23,Male,Quetta,Business Owner,874000,Savings,0.7
USER_8212,34739.6,13004087.6,0,11,56529.2,0,99,4320.91,ATM,Desktop,Groceries,Mastercard,PIN,2023-10-20 02:01:00,0,Meezan,0,32,Male,Karachi,Government Employee,138000,Current,12.5
USER_5189,18519.2,9638952.4,0,10,28484.4,4,129,3066.62,E_Commerce,Tablet,Restaurants,Visa,Password,2023-07-18 10:23:00,0,Allied Bank,0,70,Female,Rawalpindi,Salaried Employee,122000,Current,0.6
USER_9493,27106.8,27787824.4,0,14,53107.6,0,175,1806.38,E_Commerce,Mobile,Clothing,Mastercard,Biometric,2023-06-30 13:54:00,0,MCB,1,29,Female,Multan,Business Owner,721000,Savings,1.7
USER_9197,1537.2,4384203.6,0,10,31102.4,2,208,625.61,E_Commerce,Mobile,Travel,Mastercard,OTP,2023-02-14 14:12:00,0,UBL,0,47,Female,Multan,Salaried Employee,148000,Current,10.9
USER_9929,7708.4,3782559.2,0,9,67508.0,3,234,1478.98,ATM,Mobile,Travel,Amex,Password,2023-06-29 20:43:00,1,Allied Bank,0,53,Male,Karachi,Teacher,102000,Salary,7.0
USER_4233,19227.6,22725236.8,0,9,38522.4,3,26,3641.4,Bank_Transfer,Desktop,Electronics,Visa,PIN,2023-03-02 03:43:00,0,HBL,0,51,Female,Karachi,Government Employee,125000,Savings,2.0
USER_8700,28179.2,26357889.6,0,5,55899.2,3,211,4002.95,POS,Tablet,Electronics,Mastercard,Biometric,2023-10-08 14:07:00,0,MCB,0,21,Male,Quetta,Government Employee,77000,Current,9.6
USER_9612,24438.4,25500792.8,0,14,112176.4,2,102,1710.28,E_Commerce,Mobile,Travel,Mastercard,Password,2023-11-26 22:46:00,0,Allied Bank,0,28,Male,Lahore,Teacher,97000,Salary,11.7
USER_5445,74225.2,21018793.6,0,5,15285.2,1,158,1897.99,Bank_Transfer,Mobile,Clothing,Visa,Password,2023-05-25 16:43:00,0,MCB,1,69,Male,Islamabad,Government Employee,136000,Savings,7.6
USER_3175,18328.8,16785605.2,0,12,67309.2,0,150,878.48,Bank_Transfer,Mobile,Travel,Visa,Password,2023-02-20 00:10:00,1,UBL,1,25,Female,Quetta,Housewife,15000,Current,14.1
USER_3860,43666.0,7737198.0,0,7,119058.8,1,83,1503.76,POS,Mobile,Clothing,Mastercard,OTP,2023-07-09 06:13:00,0,Allied Bank,0,64,Female,Rawalpindi,Engineer,183000,Current,5.9
USER_5154,21260.4,1779528.8,0,10,103807.2,1,145,4069.1,E_Commerce,Tablet,Clothing,Mastercard,Biometric,2023-08-02 04:40:00,0,Meezan,0,23,Male,Faisalabad,Retired,83000,Savings,3.4
USER_4319,3866.8,18633974.8,1,12,29237.6,3,121,3.97,ATM,Desktop,Groceries,Visa,OTP,2023-08-30 03:26:00,1,UBL,0,19,Female,Sialkot,Retired,60000,Savings,2.3
USER_2521,44774.8,26124014.0,0,10,52967.6,3,153,3246.0,ATM,Desktop,Travel,Discover,Biometric,2023-07-31 06:09:00,0,UBL,1,37,Female,Rawalpindi,Student,39000,Current,1.0
