User_ID,Age,Gender,City,Profession,Monthly_Income_PKR,Account_Type,Account_Age_Years
USER_8401,63,Female,Hyderabad,Housewife,20000,Salary,11.3
USER_8402,58,Female,Islamabad,Shopkeeper,233000,Savings,3.3
USER_8403,54,Female,Karachi,Salaried Employee,86000,Current,10.2
USER_8404,65,Female,Sialkot,Retired,35000,Current,7.4
USER_8405,22,Male,Islamabad,Freelancer,294000,Salary,11.5
USER_8406,41,Female,Faisalabad,Housewife,0,Current,3.4
USER_8407,20,Male,Sialkot,Driver,44000,Current,13.9
USER_8408,39,Male,Rawalpindi,Engineer,228000,Savings,3.9
USER_8409,70,Male,Faisalabad,Doctor,550000,Current,11.7
USER_8410,18,Female,Quetta,Engineer,143000,Savings,9
USER_8411,43,Female,Hyderabad,Retired,61000,Savings,13
USER_8412,43,Female,Sialkot,Housewife,0,Savings,12.3
USER_8413,39,Male,Islamabad,Engineer,278000,Salary,3
USER_8414,29,Male,Hyderabad,Freelancer,223000,Savings,11.6
USER_8415,56,Male,Multan,Government Employee,132000,Current,1.5
USER_8416,39,Female,Hyderabad,Housewife,25000,Current,5.9
USER_8417,28,Male,Faisalabad,Engineer,257000,Salary,14.7
USER_8418,45,Female,Karachi,Shopkeeper,233000,Salary,3.6
USER_8419,36,Male,Quetta,Government Employee,156000,Savings,7.3
USER_8420,43,Male,Multan,Driver,49000,Savings,12.9
USER_8421,51,Female,Hyderabad,Driver,47000,Savings,8.4
USER_8422,48,Female,Hyderabad,Engineer,183000,Savings,0.9
USER_8423,69,Male,Peshawar,Engineer,124000,Salary,3.4
USER_8424,60,Male,Faisalabad,Shopkeeper,82000,Salary,2.8
USER_8425,33,Female,Peshawar,Housewife,10000,Savings,10.4
USER_8426,69,Female,Faisalabad,Shopkeeper,126000,Current,12.5
USER_8427,55,Male,Islamabad,Driver,43000,Salary,10.7
USER_8428,35,Female,Faisalabad,Salaried Employee,135000,Current,11.3
USER_8429,57,Male,Rawalpindi,Doctor,583000,Salary,13.1
USER_8430,31,Male,Faisalabad,Student,32000,Current,3
USER_8431,23,Female,Sialkot,Business Owner,260000,Salary,13.7
USER_8432,22,Male,Sialkot,Business Owner,938000,Savings,9.2
USER_8433,64,Male,Faisalabad,Student,30000,Savings,3.9
USER_8434,29,Female,Islamabad,Teacher,111000,Current,5.3
USER_8435,29,Female,Multan,Freelancer,206000,Savings,6.2
USER_8436,69,Male,Peshawar,Salaried Employee,94000,Savings,2
USER_8437,40,Male,Islamabad,Engineer,133000,Savings,6.2
USER_8438,30,Male,Sialkot,Shopkeeper,146000,Current,1.9
USER_8439,60,Female,Multan,Retired,39000,Current,0.6
USER_8440,29,Female,Sialkot,Engineer,148000,Savings,3.4
USER_8441,45,Male,Multan,Shopkeeper,165000,Savings,9.8
USER_8442,43,Female,Peshawar,Housewife,0,Salary,1.7
USER_8443,60,Male,Peshawar,Salaried Employee,95000,Salary,8.8
USER_8444,63,Male,Quetta,Teacher,86000,Current,13.9
USER_8445,67,Female,Rawalpindi,Doctor,504000,Salary,10.1
USER_8446,39,Male,Hyderabad,Shopkeeper,190000,Salary,13.2
USER_8447,57,Male,Sialkot,Doctor,416000,Salary,6.9
USER_8448,65,Male,Islamabad,Government Employee,110000,Current,14.8
USER_8449,63,Female,Lahore,Teacher,75000,Current,10.2
USER_8450,35,Male,Faisalabad,Salaried Employee,109000,Salary,2
USER_8451,27,Female,Rawalpindi,Housewife,25000,Current,7.3
USER_8452,63,Female,Islamabad,Salaried Employee,89000,Savings,12.9
USER_8453,37,Male,Lahore,Retired,93000,Savings,14.6
USER_8454,60,Male,Rawalpindi,Teacher,89000,Savings,2
USER_8455,24,Male,Islamabad,Freelancer,262000,Salary,3.9
USER_8456,38,Male,Quetta,Retired,57000,Savings,2.9
USER_8457,19,Female,Multan,Government Employee,156000,Current,1.8
USER_8458,38,Female,Rawalpindi,Driver,53000,Current,14.9
USER_8459,62,Female,Lahore,Freelancer,104000,Current,3.8
USER_8460,66,Female,Faisalabad,Shopkeeper,245000,Savings,10.7
USER_8461,31,Male,Quetta,Salaried Employee,112000,Current,2.1
USER_8462,52,Male,Islamabad,Student,23000,Salary,2.4
USER_8463,55,Female,Multan,Business Owner,871000,Savings,3
USER_8464,37,Female,Peshawar,Housewife,20000,Salary,14.3
USER_8465,66,Male,Hyderabad,Retired,53000,Current,14.2
USER_8466,56,Male,Lahore,Teacher,81000,Savings,11.1
USER_8467,24,Male,Rawalpindi,Business Owner,605000,Savings,11.9
USER_8468,47,Female,Hyderabad,Housewife,20000,Savings,6.7
USER_8469,38,Female,Rawalpindi,Government Employee,119000,Salary,0.8
USER_8470,68,Male,Hyderabad,Shopkeeper,101000,Savings,7.7
USER_8471,48,Male,Hyderabad,Freelancer,267000,Savings,12.2
USER_8472,24,Female,Quetta,Freelancer,229000,Savings,10.1
USER_8473,57,Female,Islamabad,Freelancer,293000,Current,14.8
USER_8474,35,Male,Quetta,Doctor,289000,Salary,3.3
USER_8475,66,Male,Hyderabad,Shopkeeper,225000,Salary,7.1
USER_8476,62,Female,Faisalabad,Shopkeeper,148000,Savings,13.4
USER_8477,56,Male,Multan,Engineer,185000,Savings,7.1
USER_8478,38,Male,Faisalabad,Doctor,254000,Current,2.1
USER_8479,32,Female,Karachi,Government Employee,139000,Current,2.3
USER_8480,48,Female,Faisalabad,Engineer,235000,Current,12.4
USER_8481,21,Female,Lahore,Teacher,68000,Current,14
USER_8482,57,Female,Hyderabad,Government Employee,114000,Salary,11.1
USER_8483,50,Female,Multan,Salaried Employee,136000,Salary,3.2
USER_8484,31,Male,Sialkot,Freelancer,294000,Current,7.9
USER_8485,30,Female,Quetta,Retired,78000,Salary,8.9
USER_8486,47,Female,Hyderabad,Government Employee,127000,Current,7.9
USER_8487,63,Male,Islamabad,Engineer,290000,Salary,14.8
USER_8488,49,Female,Rawalpindi,Doctor,412000,Savings,7.8
USER_8489,22,Female,Lahore,Doctor,394000,Savings,14.5
USER_8490,56,Female,Multan,Government Employee,139000,Current,13.9
USER_8491,45,Female,Quetta,Driver,34000,Salary,4.3
USER_8492,33,Male,Sialkot,Freelancer,312000,Salary,2.7
USER_8493,38,Female,Lahore,Shopkeeper,232000,Savings,10.7
USER_8494,37,Male,Lahore,Teacher,119000,Salary,10.7
USER_8495,28,Male,Multan,Teacher,80000,Salary,13.2
USER_8496,55,Female,Peshawar,Doctor,277000,Current,13.7
USER_8497,41,Female,Faisalabad,Student,20000,Savings,14.3
USER_8498,28,Female,Peshawar,Student,17000,Current,4.1
USER_8500,45,Female,Rawalpindi,Student,25000,Salary,13.3
USER_8501,69,Female,Multan,Housewife,0,Salary,0.9
USER_8502,59,Female,Lahore,Freelancer,218000,Savings,7.6
USER_8503,35,Female,Lahore,Engineer,131000,Current,2.2
USER_8504,22,Female,Karachi,Business Owner,310000,Salary,2.7
USER_8505,55,Female,Multan,Housewife,5000,Salary,0.9
USER_8506,55,Female,Karachi,Housewife,0,Current,6.9
USER_8507,46,Male,Sialkot,Freelancer,99000,Salary,5.5
USER_8508,38,Male,Rawalpindi,Shopkeeper,212000,Savings,10.6
USER_8509,34,Female,Multan,Shopkeeper,157000,Current,6
USER_8510,36,Female,Islamabad,Doctor,322000,Savings,3.6
USER_8511,67,Female,Hyderabad,Engineer,137000,Salary,13.8
USER_8512,63,Female,Quetta,Government Employee,164000,Savings,8.6
USER_8513,23,Female,Karachi,Housewife,20000,Savings,6.4
USER_8514,60,Female,Sialkot,Student,17000,Current,9.8
USER_8516,33,Female,Lahore,Shopkeeper,207000,Salary,13.3
USER_8517,31,Female,Rawalpindi,Retired,36000,Salary,12.6
USER_8518,25,Male,Lahore,Driver,58000,Salary,2.8
USER_8519,60,Male,Hyderabad,Driver,36000,Salary,2.9
USER_8520,22,Female,Peshawar,Driver,52000,Salary,2.1
USER_8521,60,Male,Quetta,Student,15000,Savings,13.8
USER_8522,33,Female,Sialkot,Driver,46000,Savings,11.7
USER_8523,69,Female,Peshawar,Freelancer,236000,Savings,11.8
USER_8524,37,Female,Lahore,Housewife,5000,Current,4.7
USER_8525,62,Male,Quetta,Doctor,331000,Salary,14.7
USER_8526,43,Male,Faisalabad,Student,32000,Savings,3.9
USER_8527,34,Male,Karachi,Government Employee,69000,Current,9.7
USER_8528,22,Female,Multan,Student,30000,Savings,9.2
USER_8529,59,Male,Sialkot,Driver,42000,Current,2.5
USER_8530,57,Male,Sialkot,Engineer,182000,Salary,14.3
USER_8531,19,Female,Peshawar,Government Employee,89000,Savings,13.8
USER_8532,46,Female,Multan,Government Employee,160000,Current,8.3
USER_8533,29,Female,Sialkot,Doctor,405000,Salary,9.4
USER_8534,28,Male,Quetta,Engineer,264000,Current,11
USER_8535,29,Male,Lahore,Student,32000,Savings,14.7
USER_8536,62,Female,Faisalabad,Teacher,111000,Current,8.5
USER_8537,49,Male,Karachi,Shopkeeper,151000,Savings,5.8
USER_8538,70,Female,Karachi,Government Employee,149000,Savings,3
USER_8539,59,Female,Peshawar,Engineer,281000,Salary,1.3
USER_8540,67,Female,Sialkot,Business Owner,403000,Salary,1.6
USER_8541,29,Female,Faisalabad,Housewife,0,Savings,9.8
USER_8542,50,Male,Karachi,Salaried Employee,148000,Current,3
USER_8543,70,Female,Multan,Engineer,150000,Savings,6.8
USER_8544,21,Male,Peshawar,Freelancer,294000,Salary,11.3
USER_8545,62,Male,Islamabad,Salaried Employee,116000,Savings,7.3
USER_8546,45,Male,Lahore,Salaried Employee,134000,Current,6.6
USER_8547,31,Male,Faisalabad,Engineer,271000,Salary,5.5
USER_8548,58,Female,Hyderabad,Engineer,224000,Savings,1.4
USER_8549,56,Female,Sialkot,Student,29000,Salary,8.7
USER_8550,22,Female,Peshawar,Engineer,175000,Current,6.7
USER_8551,66,Female,Quetta,Retired,53000,Current,14.4
USER_8552,67,Female,Quetta,Doctor,363000,Current,6.8
USER_8553,40,Female,Peshawar,Shopkeeper,81000,Current,2.2
USER_8554,41,Male,Hyderabad,Shopkeeper,237000,Salary,11.7
USER_8555,35,Female,Lahore,Housewife,15000,Salary,9.8
USER_8556,57,Male,Multan,Doctor,464000,Current,0.5
USER_8557,45,Female,Hyderabad,Freelancer,332000,Salary,5.7
USER_8558,52,Male,Faisalabad,Retired,82000,Current,12.7
USER_8559,58,Female,Rawalpindi,Business Owner,888000,Savings,7.8
USER_8560,63,Female,Lahore,Doctor,275000,Current,5.3
USER_8561,58,Male,Karachi,Driver,50000,Savings,3.1
USER_8562,25,Male,Rawalpindi,Business Owner,163000,Savings,8.9
USER_8563,64,Female,Faisalabad,Retired,80000,Savings,13.5
USER_8564,33,Female,Lahore,Teacher,94000,Current,4.3
USER_8565,58,Male,Multan,Driver,33000,Savings,10.3
USER_8566,35,Female,Quetta,Freelancer,196000,Salary,14.8
USER_8567,32,Male,Multan,Business Owner,843000,Current,8.8
USER_8568,56,Male,Hyderabad,Freelancer,252000,Savings,14.2
USER_8569,59,Female,Islamabad,Salaried Employee,142000,Salary,7.4
USER_8570,38,Male,Islamabad,Student,29000,Salary,1.1
USER_8571,23,Female,Faisalabad,Freelancer,310000,Savings,11.6
USER_8572,23,Female,Sialkot,Doctor,325000,Savings,6.6
USER_8573,54,Male,Karachi,Engineer,295000,Savings,4.6
USER_8574,56,Female,Lahore,Freelancer,307000,Salary,14.5
USER_8575,19,Female,Sialkot,Shopkeeper,176000,Salary,3.5
USER_8576,36,Female,Sialkot,Retired,66000,Savings,1.8
USER_8577,37,Male,Karachi,Driver,47000,Current,12.3
USER_8578,29,Female,Multan,Teacher,97000,Savings,12.6
USER_8579,46,Male,Multan,Engineer,129000,Salary,5.9
USER_8580,39,Male,Sialkot,Student,29000,Savings,7.1
USER_8581,66,Female,Karachi,Shopkeeper,232000,Current,10
USER_8582,61,Female,Lahore,Driver,44000,Salary,4.5
USER_8583,66,Female,Lahore,Salaried Employee,141000,Current,11.9
USER_8584,31,Female,Sialkot,Engineer,214000,Salary,12.5
USER_8585,28,Female,Peshawar,Retired,38000,Salary,6.4
USER_8586,26,Male,Hyderabad,Freelancer,128000,Current,6.1
USER_8587,60,Female,Sialkot,Student,24000,Savings,12.8
USER_8588,29,Female,Hyderabad,Housewife,0,Savings,3
USER_8589,40,Male,Islamabad,Student,30000,Current,5.8
USER_8590,63,Female,Sialkot,Housewife,15000,Current,3.5
USER_8591,56,Female,Rawalpindi,Business Owner,513000,Salary,10.1
USER_8592,31,Female,Multan,Freelancer,338000,Salary,11
USER_8593,62,Male,Rawalpindi,Retired,92000,Salary,8.2
USER_8594,25,Female,Lahore,Housewife,5000,Savings,12
USER_8595,38,Male,Rawalpindi,Government Employee,72000,Current,3.9
USER_8596,23,Female,Karachi,Driver,45000,Savings,2.6
USER_8597,49,Female,Rawalpindi,Government Employee,158000,Salary,7.5
USER_8598,59,Male,Quetta,Retired,39000,Savings,10.3
USER_8599,29,Male,Quetta,Salaried Employee,94000,Savings,4.9
USER_8600,36,Female,Multan,Housewife,25000,Salary,11.8
USER_8601,24,Female,Faisalabad,Freelancer,255000,Current,2.1
USER_8602,69,Female,Islamabad,Driver,59000,Current,14.9
USER_8603,19,Male,Islamabad,Business Owner,459000,Savings,2.4
USER_8604,49,Male,Lahore,Business Owner,990000,Salary,12.5
USER_8605,58,Male,Rawalpindi,Shopkeeper,209000,Salary,4.5
USER_8606,20,Male,Karachi,Engineer,295000,Current,8.8
USER_8607,63,Male,Peshawar,Government Employee,89000,Savings,13.9
USER_8608,25,Male,Hyderabad,Business Owner,321000,Savings,1.2
USER_8609,39,Male,Sialkot,Retired,94000,Salary,6.6
USER_8610,36,Female,Islamabad,Housewife,0,Current,14.3
USER_8611,58,Male,Hyderabad,Salaried Employee,76000,Salary,2.5
USER_8612,70,Male,Faisalabad,Student,25000,Salary,6
USER_8613,64,Female,Rawalpindi,Doctor,280000,Salary,2.4
USER_8614,33,Female,Karachi,Driver,58000,Savings,2
USER_8615,34,Female,Quetta,Retired,73000,Savings,9.1
USER_8616,23,Female,Quetta,Freelancer,381000,Current,5.7
USER_8617,64,Female,Sialkot,Shopkeeper,117000,Current,4.8
USER_8618,60,Male,Faisalabad,Shopkeeper,146000,Current,14.9
USER_8619,24,Female,Multan,Doctor,321000,Salary,4.2
USER_8620,34,Female,Multan,Housewife,10000,Current,4.2
USER_8621,62,Female,Peshawar,Teacher,94000,Savings,12.1
USER_8622,38,Male,Multan,Salaried Employee,137000,Salary,8.2
USER_8623,37,Female,Multan,Student,39000,Salary,9.4
USER_8624,34,Male,Lahore,Shopkeeper,226000,Current,2.8
USER_8625,56,Male,Rawalpindi,Doctor,569000,Salary,9.5
USER_8626,39,Female,Quetta,Government Employee,141000,Savings,7.6
USER_8627,26,Female,Lahore,Engineer,186000,Savings,2.9
USER_8628,28,Female,Karachi,Retired,57000,Salary,10.3
USER_8629,66,Male,Islamabad,Teacher,91000,Savings,3.1
USER_8630,27,Male,Peshawar,Teacher,120000,Savings,9.2
USER_8631,31,Female,Karachi,Driver,32000,Current,3.9
USER_8632,56,Female,Peshawar,Government Employee,90000,Current,2.8
USER_8633,51,Female,Quetta,Government Employee,144000,Current,5.8
USER_8634,52,Male,Hyderabad,Government Employee,81000,Savings,8.1
USER_8635,69,Female,Lahore,Retired,38000,Salary,8.1
USER_8636,54,Female,Quetta,Housewife,0,Salary,9.5
USER_8637,53,Male,Peshawar,Retired,61000,Current,2.5
USER_8638,18,Female,Faisalabad,Government Employee,86000,Salary,13.8
USER_8639,59,Female,Multan,Government Employee,166000,Current,3.3
USER_8640,54,Female,Lahore,Freelancer,303000,Savings,9.6
USER_8641,21,Male,Islamabad,Teacher,70000,Current,11.7
USER_8642,67,Male,Karachi,Freelancer,112000,Salary,11.2
USER_8643,32,Male,Hyderabad,Government Employee,89000,Savings,4.8
USER_8644,18,Female,Islamabad,Teacher,77000,Current,7.8
USER_8645,65,Female,Peshawar,Housewife,0,Savings,13.7
USER_8646,41,Female,Sialkot,Business Owner,767000,Current,14.1
USER_8647,21,Female,Faisalabad,Housewife,0,Current,11.6
USER_8648,36,Female,Islamabad,Student,24000,Current,8.8
USER_8649,70,Male,Multan,Salaried Employee,141000,Savings,1.7
USER_8650,47,Female,Quetta,Freelancer,257000,Savings,6.7
USER_8651,21,Male,Quetta,Student,12000,Current,4.5
USER_8652,66,Male,Peshawar,Shopkeeper,182000,Savings,2.2
USER_8653,32,Male,Hyderabad,Salaried Employee,114000,Current,5.8
USER_8654,20,Male,Rawalpindi,Doctor,415000,Salary,5.6
USER_8655,33,Female,Rawalpindi,Business Owner,433000,Current,14.6
USER_8656,65,Female,Multan,Business Owner,228000,Current,3.8
USER_8657,29,Male,Islamabad,Freelancer,111000,Salary,2.8
USER_8658,30,Female,Islamabad,Engineer,150000,Savings,2.5
USER_8659,51,Male,Rawalpindi,Retired,41000,Savings,2.7
USER_8660,32,Female,Karachi,Engineer,130000,Current,11.8
USER_8661,36,Male,Multan,Salaried Employee,90000,Salary,2.8
USER_8662,69,Female,Multan,Retired,67000,Current,6
USER_8663,45,Male,Faisalabad,Engineer,213000,Salary,14.3
USER_8664,31,Female,Multan,Government Employee,107000,Salary,13.9
USER_8665,28,Male,Peshawar,Salaried Employee,104000,Current,6.7
USER_8666,65,Male,Islamabad,Doctor,566000,Current,6.2
USER_8667,37,Female,Sialkot,Student,19000,Current,14.9
USER_8668,28,Male,Faisalabad,Retired,52000,Salary,1.1
USER_8669,68,Female,Faisalabad,Salaried Employee,118000,Current,9.3
USER_8670,21,Female,Faisalabad,Government Employee,123000,Savings,9.5
USER_8671,43,Male,Rawalpindi,Teacher,116000,Salary,9.5
USER_8672,22,Male,Hyderabad,Student,14000,Current,6
USER_8673,33,Female,Islamabad,Housewife,0,Salary,9.8
USER_8674,38,Female,Islamabad,Teacher,60000,Savings,5.5
USER_8675,65,Female,Rawalpindi,Driver,45000,Salary,14.6
USER_8676,63,Female,Quetta,Student,27000,Salary,4
USER_8677,63,Female,Multan,Business Owner,826000,Savings,6.7
USER_8678,34,Female,Multan,Freelancer,305000,Salary,8.7
USER_8679,48,Female,Islamabad,Engineer,197000,Savings,9.7
USER_8680,21,Female,Rawalpindi,Doctor,478000,Savings,12.1
USER_8681,43,Female,Sialkot,Shopkeeper,218000,Current,1.4
USER_8682,46,Female,Peshawar,Salaried Employee,112000,Savings,1.3
USER_8683,24,Female,Quetta,Student,28000,Current,14.5
USER_8684,61,Female,Multan,Housewife,0,Salary,13.6
USER_8685,28,Female,Hyderabad,Shopkeeper,99000,Salary,10.9
USER_8686,57,Male,Peshawar,Engineer,165000,Savings,6.9
USER_8687,19,Male,Islamabad,Retired,78000,Salary,9.8
USER_8688,38,Male,Quetta,Shopkeeper,172000,Current,1.3
USER_8689,70,Male,Karachi,Freelancer,199000,Current,1.6
USER_8690,58,Male,Lahore,Teacher,80000,Current,4.5
USER_8691,57,Female,Islamabad,Retired,68000,Savings,10
USER_8692,45,Female,Multan,Business Owner,165000,Current,8.7
USER_8693,32,Male,Quetta,Freelancer,210000,Savings,1.5
USER_8694,47,Male,Rawalpindi,Student,35000,Savings,14.3
USER_8695,19,Female,Lahore,Business Owner,427000,Current,12.6
USER_8696,21,Female,Peshawar,Retired,61000,Current,3.6
USER_8697,24,Female,Sialkot,Salaried Employee,129000,Current,9.3
USER_8698,37,Female,Karachi,Housewife,0,Savings,14.6
USER_8699,56,Female,Peshawar,Teacher,63000,Savings,9.1
USER_8700,21,Male,Quetta,Government Employee,77000,Current,9.6
USER_8701,68,Female,Hyderabad,Retired,39000,Salary,0.6
USER_8702,18,Female,Rawalpindi,Shopkeeper,91000,Savings,7.7
USER_8703,24,Male,Islamabad,Salaried Employee,87000,Salary,2.2
USER_8704,43,Male,Sialkot,Student,20000,Savings,12.8
USER_8705,25,Female,Quetta,Housewife,20000,Salary,3.3
USER_8706,64,Male,Karachi,Doctor,443000,Current,9.4
USER_8707,22,Male,Lahore,Teacher,100000,Current,1.7
USER_8708,32,Male,Quetta,Salaried Employee,90000,Current,2.1
USER_8709,34,Male,Sialkot,Engineer,253000,Salary,6.1
USER_8710,46,Female,Lahore,Housewife,25000,Savings,13.1
USER_8711,70,Female,Faisalabad,Teacher,112000,Salary,6.2
USER_8712,20,Male,Faisalabad,Retired,51000,Salary,1.7
USER_8713,60,Male,Multan,Teacher,102000,Salary,1.2
USER_8714,47,Female,Sialkot,Engineer,121000,Savings,4.8
USER_8715,59,Male,Hyderabad,Government Employee,92000,Current,3.1
USER_8716,60,Female,Multan,Teacher,93000,Current,7.7
USER_8717,61,Male,Islamabad,Student,15000,Savings,6.3
USER_8718,31,Male,Karachi,Government Employee,74000,Salary,6.5
USER_8719,64,Female,Faisalabad,Teacher,94000,Savings,3.1
USER_8720,49,Male,Peshawar,Government Employee,141000,Savings,1.1
USER_8721,57,Female,Rawalpindi,Student,33000,Salary,13.8
USER_8722,43,Female,Hyderabad,Salaried Employee,144000,Current,1
USER_8723,68,Female,Faisalabad,Freelancer,384000,Savings,13.7
USER_8724,20,Female,Peshawar,Housewife,20000,Current,12.4
USER_8725,38,Female,Multan,Driver,46000,Current,11.1
USER_8726,40,Female,Peshawar,Retired,45000,Savings,10.5
USER_8727,46,Male,Multan,Government Employee,93000,Savings,7.3
USER_8728,55,Male,Islamabad,Business Owner,637000,Savings,2.6
USER_8729,69,Female,Hyderabad,Doctor,368000,Current,11.5
USER_8730,58,Female,Islamabad,Shopkeeper,160000,Salary,11.7
USER_8731,45,Female,Multan,Driver,39000,Salary,1.3
USER_8732,19,Male,Islamabad,Driver,33000,Current,3.9
USER_8733,38,Female,Multan,Government Employee,133000,Salary,3
USER_8734,26,Male,Faisalabad,Engineer,184000,Savings,5.6
USER_8735,50,Male,Islamabad,Business Owner,778000,Salary,11.6
USER_8736,67,Female,Multan,Teacher,100000,Salary,2.7
USER_8737,68,Male,Sialkot,Business Owner,151000,Savings,3.4
USER_8738,47,Female,Lahore,Freelancer,111000,Current,10.2
USER_8739,18,Female,Faisalabad,Housewife,0,Savings,5.7
USER_8740,24,Female,Islamabad,Government Employee,69000,Current,4
USER_8741,28,Male,Lahore,Engineer,263000,Current,13.2
USER_8742,39,Female,Sialkot,Housewife,20000,Savings,13.5
USER_8743,58,Female,Karachi,Engineer,235000,Salary,9.3
USER_8744,25,Female,Lahore,Student,31000,Salary,8.6
USER_8745,21,Male,Sialkot,Teacher,79000,Savings,0.7
USER_8746,47,Female,Rawalpindi,Salaried Employee,72000,Salary,5.9
USER_8747,54,Female,Islamabad,Shopkeeper,249000,Current,9.6
USER_8748,18,Male,Hyderabad,Government Employee,82000,Current,12.2
USER_8749,65,Female,Lahore,Housewife,10000,Savings,1.6
USER_8750,47,Female,Rawalpindi,Freelancer,334000,Current,14.9
USER_8751,24,Female,Islamabad,Doctor,578000,Current,2.4
USER_8752,19,Female,Faisalabad,Retired,80000,Savings,4.6
USER_8753,50,Male,Quetta,Retired,38000,Current,7.7
USER_8754,64,Male,Quetta,Retired,71000,Current,13.1
USER_8755,52,Female,Peshawar,Teacher,76000,Salary,12
USER_8756,49,Female,Islamabad,Business Owner,768000,Current,12.1
USER_8757,59,Female,Multan,Freelancer,310000,Salary,8.6
USER_8758,52,Male,Islamabad,Teacher,82000,Current,10.5
USER_8759,64,Female,Islamabad,Housewife,0,Savings,2.1
USER_8760,55,Female,Lahore,Housewife,25000,Current,8.1
USER_8761,41,Male,Sialkot,Retired,34000,Salary,5.5
USER_8762,57,Female,Hyderabad,Salaried Employee,127000,Salary,3.1
USER_8763,33,Female,Rawalpindi,Retired,31000,Savings,11.3
USER_8764,26,Female,Multan,Government Employee,138000,Current,13
USER_8765,58,Female,Hyderabad,Retired,57000,Current,12.7
USER_8766,60,Male,Lahore,Salaried Employee,117000,Savings,5
USER_8767,64,Female,Karachi,Housewife,5000,Savings,11.2
USER_8768,22,Female,Multan,Housewife,25000,Savings,10.2
USER_8769,53,Male,Hyderabad,Salaried Employee,109000,Salary,9.7
USER_8770,39,Male,Multan,Doctor,504000,Current,5
USER_8771,49,Female,Lahore,Shopkeeper,98000,Savings,5.2
USER_8772,56,Male,Multan,Retired,97000,Salary,9
USER_8773,40,Female,Quetta,Salaried Employee,113000,Current,2.8
USER_8774,31,Female,Faisalabad,Government Employee,148000,Savings,12.9
USER_8775,23,Male,Karachi,Driver,50000,Salary,2.5
USER_8776,44,Female,Quetta,Teacher,70000,Salary,10.6
USER_8777,39,Male,Multan,Government Employee,112000,Salary,6.9
USER_8778,21,Female,Multan,Student,37000,Current,5.9
USER_8779,24,Male,Quetta,Engineer,224000,Salary,5.3
USER_8782,36,Male,Hyderabad,Teacher,114000,Salary,3.9
USER_8783,67,Male,Lahore,Engineer,220000,Salary,10.8
USER_8784,37,Male,Islamabad,Doctor,592000,Savings,1.9
USER_8785,43,Male,Rawalpindi,Doctor,331000,Savings,3.8
USER_8786,65,Male,Quetta,Engineer,165000,Savings,9.1
USER_8787,45,Female,Hyderabad,Housewife,5000,Salary,13.5
USER_8788,65,Male,Sialkot,Business Owner,609000,Savings,9.9
USER_8789,50,Female,Multan,Teacher,80000,Savings,0.9
USER_8790,59,Female,Multan,Driver,55000,Current,11.2
USER_8791,36,Male,Faisalabad,Doctor,592000,Current,13.1
USER_8792,31,Male,Hyderabad,Government Employee,86000,Savings,13.3
USER_8793,68,Male,Hyderabad,Government Employee,65000,Current,7.1
USER_8794,47,Female,Hyderabad,Student,25000,Savings,3.2
USER_8795,19,Female,Hyderabad,Doctor,424000,Savings,14.1
USER_8796,59,Female,Karachi,Business Owner,529000,Salary,2.6
USER_8797,21,Female,Quetta,Freelancer,285000,Current,5.5
USER_8798,31,Male,Hyderabad,Teacher,93000,Current,13.1
USER_8799,63,Female,Lahore,Salaried Employee,106000,Savings,10.3
USER_8800,30,Female,Quetta,Teacher,94000,Savings,5.1
USER_8801,21,Female,Karachi,Housewife,0,Savings,13.6
USER_8802,24,Female,Rawalpindi,Business Owner,728000,Savings,9.1
USER_8803,61,Female,Peshawar,Housewife,0,Salary,9.1
USER_8804,53,Male,Sialkot,Business Owner,651000,Salary,2.4
USER_8805,39,Male,Lahore,Business Owner,228000,Current,11.2
USER_8806,44,Male,Lahore,Business Owner,184000,Salary,6.8
USER_8807,61,Female,Islamabad,Salaried Employee,124000,Savings,4.9
USER_8808,39,Male,Quetta,Freelancer,188000,Savings,7.9
USER_8809,45,Female,Lahore,Shopkeeper,208000,Savings,1.6
USER_8810,57,Female,Faisalabad,Freelancer,199000,Savings,4
USER_8811,63,Female,Hyderabad,Salaried Employee,115000,Current,9.4
USER_8812,45,Female,Lahore,Housewife,0,Current,6.8
USER_8813,58,Female,Lahore,Doctor,312000,Salary,2.1
USER_8814,48,Male,Multan,Teacher,95000,Salary,3.3
USER_8815,52,Male,Rawalpindi,Teacher,68000,Savings,11.9
USER_8816,30,Male,Faisalabad,Doctor,206000,Salary,7.4
USER_8817,44,Female,Multan,Shopkeeper,159000,Salary,11.3
USER_8818,62,Female,Faisalabad,Retired,63000,Salary,2.6
USER_8819,49,Male,Sialkot,Business Owner,842000,Savings,2
USER_8820,39,Female,Quetta,Business Owner,663000,Current,4.6
USER_8821,67,Female,Karachi,Government Employee,161000,Savings,5.4
USER_8822,37,Female,Multan,Student,28000,Salary,10.1
USER_8823,62,Female,Sialkot,Freelancer,295000,Salary,11.3
USER_8824,49,Female,Faisalabad,Shopkeeper,209000,Savings,3.8
USER_8825,28,Female,Rawalpindi,Driver,56000,Salary,12.6
USER_8826,33,Female,Lahore,Student,24000,Current,11.8
USER_8827,57,Female,Hyderabad,Doctor,392000,Current,11.6
USER_8828,67,Male,Hyderabad,Shopkeeper,246000,Savings,13.1
USER_8829,32,Male,Hyderabad,Shopkeeper,208000,Current,4.2
